geneID	Base mean	log2(FC)	STDERR	Waldstats	P-value	P-adjust
gene-J2S48_RS04385	1660.48631656049	-2.21522212896396	0.320755466134651	-6.90626462475944	4.97581427454273e-12	8.42042386653294e-11
gene-J2S48_RS24120	342.030171612101	-3.23705622263518	0.473671028485523	-6.83397553991233	8.25931135357672e-12	1.39097921497977e-10
gene-J2S48_RS13620	271.358549184954	2.69010718947941	0.394377445220966	6.82114867895696	9.03154083158391e-12	1.51375538435591e-10
gene-J2S48_RS10145	1477.46009094975	2.12657326924303	0.31179371158443	6.82044951592033	9.07560774355547e-12	1.51389780598451e-10
gene-J2S48_RS14525	872.268450294063	2.06146046187247	0.302806356126958	6.80785069454802	9.90675972078704e-12	1.64470991952213e-10
gene-J2S48_RS10190	216.925731897846	-3.04607291072934	0.447685880802809	-6.8040406037979	1.01724847619247e-11	1.680859156652e-10
MSTRG.2247.1	12949.6564701905	4.51460098300469	0.663609116010406	6.80310272129218	1.02389585124783e-11	1.68390007836674e-10
gene-J2S48_RS21625	748.926426914667	-3.15360456622362	0.464053304592413	-6.79578086184192	1.07727422540886e-11	1.76340729514357e-10
MSTRG.61.1	356.631515088321	2.90316550966069	0.427454939888467	6.79174630761828	1.1078423960205e-11	1.80501019221387e-10
rna-J2S48_RS06070	67.5512049422515	5.08287115440002	0.749581873736734	6.78094192574513	1.19394867605741e-11	1.93629732047644e-10
MSTRG.2926.1	1955.31074240618	2.09876252036955	0.309984352403117	6.77054342936713	1.28299562976899e-11	2.07112151662708e-10
gene-J2S48_RS13200	4912.37397074183	2.23598313111306	0.33053005810428	6.76484052293855	1.33456118855029e-11	2.14448066215215e-10
gene-J2S48_RS21575	700.04386596905	-3.14449310421402	0.466053943435242	-6.74705825045968	1.50872716870841e-11	2.41327455341807e-10
gene-J2S48_RS09835	601.289136730246	3.62400581651477	0.5384016711803	6.73104488804821	1.68448984706484e-11	2.68216724284916e-10
gene-J2S48_RS13445	598.965606943891	-2.33234800256143	0.347171173075169	-6.71814996015362	1.84046236259622e-11	2.91725776297491e-10
gene-J2S48_RS19820	506.018839060677	2.6325561379866	0.392137209688134	6.71335459361346	1.90200146294391e-11	3.00122122733898e-10
gene-J2S48_RS04230	300.098538328181	-2.79670997599157	0.416738409347332	-6.71094843494651	1.93363436817919e-11	3.03745344920704e-10
gene-J2S48_RS09385	339.998299833156	2.41893599983283	0.361076763880101	6.69922919946204	2.09521749617688e-11	3.27658343263733e-10
gene-J2S48_RS09640	2421.56990305734	-1.97966500447536	0.29583477630605	-6.69179272698938	2.20452977597929e-11	3.43220791344687e-10
gene-J2S48_RS10005	975.727678295711	-1.81871843232573	0.272628905092214	-6.67104037156501	2.53996331468229e-11	3.93694313775756e-10
gene-J2S48_RS15080	532.567708089083	3.26355015667462	0.489292231555683	6.66994067389605	2.55906850897707e-11	3.94908237310426e-10
MSTRG.2316.1	1215.56382766136	3.09502242447553	0.465549295066435	6.64810892696951	2.96882571505576e-11	4.561314245544e-10
gene-J2S48_RS24700	584.467744346702	2.86079518755286	0.430543346279465	6.64461595394375	3.04008698754771e-11	4.65040380671599e-10
gene-J2S48_RS21120	314.72433124216	-3.07228271655587	0.463027735767103	-6.6352023415314	3.2405768706278e-11	4.93553946861269e-10
gene-J2S48_RS07780	1233.45015998477	-1.91929193657966	0.290173189326323	-6.61429796817397	3.73319116640712e-11	5.66119855234811e-10
gene-J2S48_RS01880	820.530568326956	2.11039445763075	0.319298658904376	6.60946859242141	3.85702035951576e-11	5.79877352763249e-10
gene-J2S48_RS21165	255.181950388974	-3.06199212177027	0.463256969844697	-6.60970545741985	3.85085430282778e-11	5.79877352763249e-10
gene-J2S48_RS20785	279.982447032134	-2.31017009372999	0.349571665388862	-6.60857364157409	3.88040500312048e-11	5.80899945552609e-10
gene-J2S48_RS13410	1207.85037438756	2.17418902601598	0.329143618700649	6.60559373625094	3.95927292235685e-11	5.90184384979406e-10
gene-J2S48_RS01850	337.242119620173	2.15715636740596	0.326706529476944	6.6027341751007	4.03642948063496e-11	5.99136121638317e-10
gene-J2S48_RS01385	972.27899979147	-2.63562745759308	0.400251662693615	-6.5849256936394	4.55112945135031e-11	6.71728601234281e-10
gene-J2S48_RS21685	80.8356726891571	3.57704327422766	0.543251147168015	6.5845112207768	4.56384262328744e-11	6.71728601234281e-10
gene-J2S48_RS07760	211.985668622156	2.65214665044291	0.403464840118419	6.57342694264137	4.91702047019495e-11	7.20682958455771e-10
gene-J2S48_RS12795	875.249197396504	2.67568780033024	0.408432380071103	6.55111575596537	5.71087680670585e-11	8.33550060578774e-10
gene-J2S48_RS09900	292.488928987786	2.59808487285305	0.397065770598052	6.54321038285387	6.02120307528694e-11	8.75198106752288e-10
gene-J2S48_RS09280	379.68562431333	2.30936894779906	0.354661762288603	6.51146865367411	7.44195598490578e-11	1.07723850475723e-09
gene-J2S48_RS20900	439.204283290373	-3.17145056854574	0.48738843017011	-6.50702883414533	7.66517039119799e-11	1.10498320495336e-09
gene-J2S48_RS05130	2924.79728818181	3.51115596845487	0.539710628310616	6.5056268753598	7.73700507133535e-11	1.11076757233147e-09
MSTRG.2755.1	490.676377154276	2.51896473556314	0.388198560655216	6.48885645354155	8.6490321631252e-11	1.23663508846643e-09
gene-J2S48_RS04960	293.787930578628	-3.59772749819007	0.55453709879566	-6.48780308117093	8.70970109791649e-11	1.2402472742277e-09
gene-J2S48_RS08500	480.974714713211	2.48133927758099	0.38251477790096	6.48691088798523	8.76141223192589e-11	1.24255979953184e-09
MSTRG.63.1	3953.49597456372	2.00427475067339	0.309066306360144	6.4849344927877	8.87703459149906e-11	1.25388113604924e-09
gene-J2S48_RS25390	124.623107625085	-3.92461366820814	0.605951808960302	-6.476775232245	9.37036150844293e-11	1.31824804675002e-09
gene-J2S48_RS15050	1004.05728901787	2.01107735208448	0.311423600427161	6.45769090501171	1.06312599254559e-10	1.48965214075488e-09
gene-J2S48_RS19830	1810.91740343655	1.78435762790697	0.276785748810725	6.44671062572363	1.14303728657433e-10	1.59524287445015e-09
gene-J2S48_RS13815	245.428742839693	-2.75948850689118	0.428961246494946	-6.43295525980268	1.25146497148473e-10	1.73963563298056e-09
gene-J2S48_RS17080	197.369455974132	-3.03620542731891	0.472975633637793	-6.41936964905904	1.36839768796901e-10	1.89466288575313e-09
gene-J2S48_RS21145	236.884202787081	-2.78182351128381	0.43359050399971	-6.41578513741081	1.40098925372531e-10	1.9321517148818e-09
gene-J2S48_RS07060	663.747001959859	3.34462195897789	0.521948621074718	6.40795247641645	1.47486862255071e-10	2.02606462148828e-09
gene-J2S48_RS04390	2635.64727166382	1.94989106246528	0.304434029390331	6.40497077928571	1.50398182493331e-10	2.0579876299771e-09
MSTRG.1961.1	950.118462379545	3.41183558795826	0.53283028067748	6.40323140723196	1.52122356814215e-10	2.07078501699263e-09
gene-J2S48_RS20790	190.814600546324	-2.49654431416377	0.389912190916269	-6.40283728574131	1.52515710643476e-10	2.07078501699263e-09
gene-J2S48_RS13175	1008.77183223389	1.85811322817877	0.290557940858351	6.39498346763343	1.60564727381321e-10	2.17165343635818e-09
MSTRG.60.1	60.9686907761461	4.36606005741753	0.683248625210812	6.39014832422153	1.65724924290622e-10	2.23282465303864e-09
MSTRG.1324.1	8576.0807976072	-3.75007113942528	0.588918888651693	-6.36772094033343	1.91857570442841e-10	2.57500792820411e-09
gene-J2S48_RS00245	205.496589753197	-2.96456487143108	0.465698520193333	-6.36584559083493	1.94216742522157e-10	2.59672232463785e-09
gene-J2S48_RS06730	986.80696546167	1.83284514371053	0.288174471468746	6.36019260959868	2.01500916786516e-10	2.68386962548732e-09
gene-J2S48_RS02200	541.826703740534	-2.2523673105604	0.354629822900346	-6.35131950307896	2.13475797197898e-10	2.83259741509181e-09
MSTRG.1102.1	329.414494668357	2.32428036049995	0.366340558213021	6.34458923095384	2.23019694308558e-10	2.94806788363351e-09
gene-J2S48_RS13625	581.384946555071	2.23811967158415	0.353793103716604	6.32606924236977	2.51485001788623e-10	3.29944554781103e-09
MSTRG.2704.1	14601.707637433	1.71164320151485	0.270568225016754	6.32610574064588	2.51425556995149e-10	3.29944554781103e-09
MSTRG.167.1	784.911752694707	1.96723386946756	0.312058581965488	6.30405309502153	2.89961089327199e-10	3.79005110415365e-09
MSTRG.2920.1	732.124097237754	-2.20442431484423	0.349971292465766	-6.29887182835108	2.99819774016221e-10	3.90434449211457e-09
gene-J2S48_RS19985	693.068671658395	-2.39898748125947	0.381129611567498	-6.29441378588504	3.0856371436006e-10	4.00332848667886e-09
gene-J2S48_RS12885	1660.68872231814	-2.15731594687936	0.342935381396255	-6.29073599258231	3.15964304863715e-10	4.08421756434537e-09
gene-J2S48_RS11490	1162.44697487229	-2.1000986155615	0.334998656684343	-6.26897622918038	3.63429599982957e-10	4.6804922380158e-09
gene-J2S48_RS09845	294.301157751169	2.44674201127359	0.39051788053566	6.26537767724613	3.71922862295394e-10	4.77232888872075e-09
gene-J2S48_RS13605	7604.76422972673	1.63180316026919	0.263196128301001	6.19995123333653	5.6480658757254e-10	7.22086670170294e-09
MSTRG.1417.1	86.7112264483584	3.25817624638105	0.525973112685196	6.19456806403547	5.84450811802935e-10	7.44484070452975e-09
gene-J2S48_RS15235	181.343176088824	-4.16728736461927	0.674139417684883	-6.18164025911804	6.34389599869958e-10	8.05169118965385e-09
gene-J2S48_RS00835	390.976866540402	-3.60590250735795	0.5846036738377	-6.16811468817254	6.91090133073399e-10	8.73967052763942e-09
MSTRG.3219.1	153.89004090029	3.87754212632285	0.629354753943638	6.16113901106736	7.22235540723457e-10	9.10068740702975e-09
gene-J2S48_RS23465	485.897371402364	3.36889425414796	0.547358668725626	6.15482031551908	7.51626641195077e-10	9.43709005056041e-09
gene-J2S48_RS19700	268.077728490694	-2.1224794981211	0.345413729066991	-6.14474561811483	8.00917665353234e-10	1.00200520776156e-08
gene-J2S48_RS08475	814.424208097551	-1.94210695264462	0.316614116811253	-6.13398724038066	8.57033954320155e-10	1.06839499714715e-08
gene-J2S48_RS02680	294.100437411886	-2.63321273929277	0.429830690801828	-6.12616268601165	9.00237607227291e-10	1.11827387876496e-08
gene-J2S48_RS11770	356.095871373995	-1.94014651871492	0.316919613608797	-6.12188843922366	9.24727625630939e-10	1.14463635073681e-08
MSTRG.2478.1	4436.32862956015	3.58201938442563	0.585813338304005	6.11460878442265	9.67941228826479e-10	1.19390779034477e-08
gene-J2S48_RS00960	70.6056138181213	-3.40834330123067	0.55893946115277	-6.09787559855091	1.07487341459128e-09	1.32115142853096e-08
gene-J2S48_RS12510	1001.14913819114	2.15044802839573	0.352810987023255	6.09518441174277	1.09311362710792e-09	1.33887308942624e-08
MSTRG.1905.1	7589.48172755549	3.36176692073971	0.55217389850101	6.0882394656211	1.14159036718307e-09	1.39337667464888e-08
MSTRG.3498.1	3364.30019525772	2.24970647864187	0.369805639904987	6.08348341907353	1.17599084546142e-09	1.43038053182338e-08
MSTRG.2700.1	2749.08163956428	1.55451652194859	0.2556512188654	6.08061455309173	1.19722781938787e-09	1.45117268211616e-08
gene-J2S48_RS10000	2804.83401829223	-3.77042368531405	0.621611448188683	-6.06556345817102	1.31491838517649e-09	1.58833072526664e-08
gene-J2S48_RS19245	5364.10484679943	1.65360681177923	0.273177495811751	6.05323219200583	1.41968003471508e-09	1.70898252976183e-08
MSTRG.5.1	292.644530187654	-2.49465779337436	0.412649099898761	-6.04547009550343	1.48974981980928e-09	1.78718959547667e-08
gene-J2S48_RS01400	160.474415513747	-2.8972579790337	0.481144792459106	-6.02159271895258	1.72709039696466e-09	2.06484561794102e-08
gene-J2S48_RS18675	667.961352002361	-2.09580083399475	0.349538234165935	-5.99591297643227	2.02345365081508e-09	2.41093814245076e-08
gene-J2S48_RS02915	475.997271038292	1.81059609867094	0.302872468414459	5.97808083431759	2.25781700128915e-09	2.68106201881895e-08
gene-J2S48_RS00845	443.419269227295	-3.00352982614028	0.502472791221714	-5.97749744585668	2.26591479363308e-09	2.68158767638401e-08
gene-J2S48_RS13380	5727.04672546802	-2.41694639066389	0.405926507630271	-5.95414772189577	2.61430591379465e-09	3.08347259798743e-08
gene-J2S48_RS20015	2453.44016103006	2.04589884833048	0.344883322279739	5.93214781975172	2.98997241994074e-09	3.51472261310483e-08
gene-J2S48_RS06115	467.12560017537	2.57855928483163	0.435058154388596	5.92693013295058	3.08650216102204e-09	3.61605922075592e-08
MSTRG.2153.1	175.154454640886	-2.78304755859612	0.469658440394001	-5.92568411261042	3.10999917573165e-09	3.63144237086265e-08
MSTRG.173.1	1521.42677090812	1.70473423651951	0.287719944696553	5.9249776316947	3.12339902062501e-09	3.63497234858784e-08
gene-J2S48_RS09320	2237.53285878048	2.44654658751026	0.413068717678067	5.92285613217756	3.16397630548303e-09	3.67000297950564e-08
gene-J2S48_RS21500	2507.39003388655	-2.71350634779433	0.458325050528058	-5.92048447857688	3.20994590505062e-09	3.71103647042651e-08
gene-J2S48_RS15030	337.097169975937	2.16531908265782	0.36603172133241	5.91565964495025	3.30548115359356e-09	3.80891463192048e-08
gene-J2S48_RS14005	418.035055456648	-2.56205824726597	0.437222840302432	-5.85984539484206	4.63298303639104e-09	5.32109494310748e-08
gene-J2S48_RS01300	365.194978575574	1.79786040609134	0.307555323698897	5.84564879082204	5.04597669684814e-09	5.77648900949642e-08
MSTRG.1295.1	7834.03277638821	1.58833313487897	0.271740401965814	5.8450385860502	5.06450858429902e-09	5.77773769220703e-08
gene-J2S48_RS15695	1287.41705520465	-1.83385845633676	0.313795568853476	-5.84411839541643	5.0925800152561e-09	5.77773769220703e-08
gene-J2S48_RS23370	529.667327482319	-1.80600887522867	0.309037023587931	-5.8439887048511	5.0965485209591e-09	5.77773769220703e-08
gene-J2S48_RS20355	398.2774727169	2.11244644976995	0.361594491794673	5.84203160641474	5.15680191604085e-09	5.82718616512616e-08
rna-J2S48_RS21355	104.87911800358	4.45396241249932	0.763247116359872	5.83554436961577	5.36152261424408e-09	6.03903978060998e-08
MSTRG.1953.1	6186.31748000418	1.84042449695731	0.315738349820898	5.82895456950759	5.57756838755496e-09	6.26225066077084e-08
gene-J2S48_RS13040	556.273240447046	-2.02170205073376	0.347622355547342	-5.81579987153164	6.03446283470825e-09	6.7535857220393e-08
gene-J2S48_RS11860	1167.49636818669	1.95001105950014	0.335829246261662	5.80655520984845	6.37712507466423e-09	7.11435322820026e-08
gene-J2S48_RS18865	3378.83995315652	2.38484195187582	0.412381052647783	5.78310263423458	7.33352888046311e-09	8.15534973595628e-08
MSTRG.860.1	205.36399628278	2.24863017333958	0.389379662766618	5.7749040033643	7.69969705137552e-09	8.5354553072685e-08
gene-J2S48_RS22875	78.2479409816035	3.13621739203681	0.544705292434136	5.75764075656752	8.529763791955e-09	9.42579260669349e-08
gene-J2S48_RS08895	121.581716586995	-3.25533442148906	0.566069635425354	-5.75076672155882	8.88396269939786e-09	9.78632746414801e-08
gene-J2S48_RS12425	352.307496784181	2.15749135211423	0.375218258982813	5.74996365572138	8.9262635360798e-09	9.80210067927509e-08
gene-J2S48_RS11140	263.903343851733	2.18303636749547	0.38002571372933	5.74444383268842	9.22236006395858e-09	1.00956022825147e-07
MSTRG.3441.1	114.418583596153	3.23483938121944	0.563285688706475	5.74280413309968	9.31214191825601e-09	1.01621287039411e-07
gene-J2S48_RS06495	9456.16205943285	-5.2502714218076	0.915226612760912	-5.73658080807922	9.66069674425447e-09	1.0509757979852e-07
gene-J2S48_RS13405	3499.06883597461	1.92620498726984	0.335848977949349	5.73533079966777	9.73222069361373e-09	1.05547891918665e-07
gene-J2S48_RS17495	126.224614648531	2.52427445328718	0.440448648946173	5.7311435948931	9.97557703121071e-09	1.07853229445466e-07
gene-J2S48_RS22680	439.823407581801	-1.91940495444934	0.335321236906244	-5.72407811732486	1.03996892939254e-08	1.12092651066525e-07
MSTRG.3527.1	23.9481497110402	5.87853960832057	1.02729754138286	5.72233396023453	1.05070512855942e-08	1.12902455992137e-07
gene-J2S48_RS17775	1689.95799900201	-2.14154483851384	0.37470887345586	-5.71522317783092	1.09560138001801e-08	1.17366716642296e-07
MSTRG.1630.1	163.272148865947	-3.1692254101162	0.554870775572007	-5.71164593566691	1.11888688828899e-08	1.19495755173059e-07
gene-J2S48_RS20140	429.97978839326	2.02120756842022	0.354789278862096	5.69692403023781	1.21988250868067e-08	1.29885970453143e-07
gene-J2S48_RS03890	1427.63037938789	-1.74744030483265	0.307139256487642	-5.68940722464424	1.27481127408957e-08	1.35052278211173e-07
MSTRG.3128.1	706.549269310664	-1.58731706461576	0.279003716975671	-5.6892326805602	1.27611487547526e-08	1.35052278211173e-07
gene-J2S48_RS22820	864.070246264744	1.81148824577513	0.318842760940905	5.68144699421565	1.33559908750019e-08	1.40921795286541e-07
gene-J2S48_RS26610	97.7228120067624	3.65349783605414	0.643977271554184	5.67333351258924	1.40045201732836e-08	1.47320823324361e-07
gene-J2S48_RS14925	1503.52140585311	-1.54558040570107	0.272911145044377	-5.66330995918011	1.48480597440375e-08	1.55726806237615e-07
gene-J2S48_RS00590	1366.29355973241	1.59614163555452	0.2821299354673	5.65746996294734	1.53620691114468e-08	1.60636800290741e-07
gene-J2S48_RS14760	327.046479891281	2.71707744066967	0.480912425098205	5.64983830499872	1.60598828426572e-08	1.67433838088774e-07
gene-J2S48_RS12975	17017.7181731721	-1.76327944342259	0.312351372302783	-5.64517911486339	1.65009365952949e-08	1.71521605024682e-07
gene-J2S48_RS25960	239.127392771579	-2.2598315159246	0.401349341172709	-5.63058483993412	1.7959956817295e-08	1.86135292103505e-07
gene-J2S48_RS05645	1598.70188565555	2.17366576400351	0.386764652016496	5.62012519156171	1.90819135116399e-08	1.97179772953612e-07
rna-J2S48_RS13925	63.9932494619059	4.22027031815785	0.751065578474241	5.61904371483933	1.92017272916202e-08	1.97834266772192e-07
gene-J2S48_RS17265	2411.53580103328	-2.29293563230012	0.408111983889174	-5.6183981917149	1.9273590770642e-08	1.97992341552958e-07
gene-J2S48_RS11475	104.620473371577	3.0415553365306	0.541431494960711	5.61761804556885	1.93607898382821e-08	1.98306569600884e-07
gene-J2S48_RS13615	12786.4432908626	2.31313090441798	0.412056730903441	5.61362242365609	1.98134305711487e-08	2.02351158282023e-07
MSTRG.2479.1	3215.0809041941	3.11658816635176	0.555256975779889	5.61287530332119	1.9899200183573e-08	2.02636332101907e-07
MSTRG.3176.1	8561.94585269573	1.4867769857263	0.265143481033441	5.60744310941132	2.05337475141562e-08	2.08491934904607e-07
gene-J2S48_RS18770	283.286145729507	2.18153614152346	0.389345173859357	5.60309023455752	2.10563534859373e-08	2.13180364916873e-07
gene-J2S48_RS14415	1325.50683943241	1.6366659985225	0.292572653547797	5.59404981523714	2.2183326096863e-08	2.2394291445911e-07
gene-J2S48_RS25090	1534.97163822277	-1.72224202819105	0.308548110949091	-5.5817616996372	2.38094456989293e-08	2.3966806977974e-07
gene-J2S48_RS21495	547.749443320223	-2.77127536990632	0.497542898718111	-5.5699224670804	2.54852718582601e-08	2.55802026703395e-07
MSTRG.142.1	106.241425191141	2.60689411144104	0.468455573471725	5.56486945415409	2.62348737009637e-08	2.62573607355645e-07
gene-J2S48_RS02765	219.189167529247	-3.13685098047121	0.563738651299443	-5.5643709602679	2.63099730443285e-08	2.62575030126162e-07
gene-J2S48_RS02470	1687.11760953113	-2.212200335286	0.398198553792012	-5.55552076776624	2.76785302241295e-08	2.75173288453663e-07
MSTRG.2715.1	873.495049838625	1.93868106730482	0.348984933398188	5.55519990054356	2.77294235866809e-08	2.75173288453663e-07
gene-J2S48_RS19755	166.718726463815	3.00278493572112	0.541890901348541	5.54130901302907	3.00218892239845e-08	2.97081011162761e-07
MSTRG.2634.1	135.831848091639	3.10753579635223	0.561522568219005	5.53412448979295	3.1278676596813e-08	3.08645645404609e-07
gene-J2S48_RS13670	4155.02832896327	2.639411849878	0.478192846175569	5.51955528190596	3.39858665824517e-08	3.3441710853463e-07
gene-J2S48_RS07390	185.853239334211	2.33968526831783	0.424087046664535	5.51699300112928	3.44849162278458e-08	3.38377203210487e-07
gene-J2S48_RS18645	1110.43366666087	-1.76983545262375	0.321060720711292	-5.51246333934211	3.5384591157849e-08	3.45270815671156e-07
gene-J2S48_RS20530	269.435455119393	-2.49753453859299	0.453057880385211	-5.51261692318313	3.53537170932448e-08	3.45270815671156e-07
MSTRG.48.1	244.07049132897	-3.42596801010127	0.621746048636314	-5.51023688468227	3.58351104971654e-08	3.4869553353214e-07
gene-J2S48_RS23945	2738.3653659761	-1.39652005879598	0.253882657379059	-5.50065165227458	3.78390134051042e-08	3.67174692404654e-07
gene-J2S48_RS02800	115.48438558332	-2.57345684273889	0.467895846568633	-5.50006344705051	3.79654611257885e-08	3.67384006418887e-07
gene-J2S48_RS19925	1459.00451470052	1.8038645142413	0.328189382162802	5.49641338898182	3.87593320918784e-08	3.74032893437603e-07
gene-J2S48_RS00925	1990.74836476902	-1.55356883061186	0.28270293094779	-5.49541112079515	3.89801228745114e-08	3.75130138542345e-07
gene-J2S48_RS18325	123.566602766325	-2.67500473737614	0.487242394725829	-5.49009028428522	4.01728340387098e-08	3.85549144212604e-07
gene-J2S48_RS12720	766.593576134955	1.79454607327051	0.327102978314162	5.48618078171994	4.10716581439139e-08	3.93098411142433e-07
gene-J2S48_RS10255	1519.38615429483	-1.81579625174227	0.33110340431207	-5.48407605628498	4.15635938309277e-08	3.96722804331716e-07
gene-J2S48_RS18505	4519.14867923543	-2.55702222292751	0.466564998662283	-5.48052732257864	4.24060020024299e-08	4.03663654930739e-07
gene-J2S48_RS22815	102.320743940276	-2.77514374556473	0.506520141918236	-5.4788418384608	4.28118826731957e-08	4.06422831989714e-07
gene-J2S48_RS25690	893.857485159191	1.75085631055591	0.32028511025455	5.46655543607505	4.588649634102e-08	4.34433504547549e-07
MSTRG.1489.1	20.2019242163526	-5.71090490233851	1.05035284252313	-5.43712995398757	5.41456476400946e-08	5.11245832030327e-07
gene-J2S48_RS12545	1824.16880787738	-2.16049548380785	0.397403732115112	-5.43652540027492	5.43295973796316e-08	5.11603708658197e-07
gene-J2S48_RS02480	402.858034987336	3.06976133243194	0.568136708943739	5.40320891804216	6.54591430002005e-08	6.14754364422794e-07
gene-J2S48_RS01560	253.675853434581	2.25169236418637	0.417159002713703	5.39768373579057	6.75067278956319e-08	6.32288951386093e-07
gene-J2S48_RS14650	108.132947425126	-2.56597683048375	0.475475694482051	-5.39665194301666	6.78959161749893e-08	6.33364414334075e-07
rna-J2S48_RS15810	128.141686140604	3.24135765657628	0.600649467636218	5.396421425848	6.79831629430808e-08	6.33364414334075e-07
gene-J2S48_RS17175	2221.9586245892	-2.02544416117447	0.376621919275186	-5.37792427236437	7.53494946196615e-08	7.00130715259083e-07
MSTRG.1917.1	177.336621135109	1.94192351527066	0.361414563049015	5.37311916511593	7.73861491601642e-08	7.17152593936654e-07
gene-J2S48_RS09625	1739.65245099155	2.13445532210187	0.398016695104786	5.36272811757288	8.19743448438322e-08	7.57667889150249e-07
MSTRG.6.1	286.541828007267	-2.44049987771653	0.455708753856222	-5.35539389372037	8.5370233538142e-08	7.86978758116083e-07
MSTRG.411.1	94.5692767290627	2.77065896569538	0.518014919080552	5.34860843508745	8.8633066719329e-08	8.14912421831521e-07
gene-J2S48_RS07370	147.007514067089	2.74590731218295	0.514006905770007	5.34216035107438	9.18453527803768e-08	8.42236310967697e-07
gene-J2S48_RS09730	188.051421306916	2.50168396890503	0.468523330499764	5.33950778125934	9.31992698513495e-08	8.52420475951116e-07
gene-J2S48_RS18640	580.22664943222	-1.76522458134192	0.33125334951523	-5.32892598346621	9.87952457607339e-08	9.01249338280861e-07
gene-J2S48_RS12420	347.704762147818	-2.11091916110142	0.396460072854248	-5.32441803257567	1.01276756999277e-07	9.21486960437578e-07
gene-J2S48_RS24075	2361.3714380804	2.47673472342256	0.465707438765548	5.3182202328304	1.04787187286321e-07	9.50957298093222e-07
gene-J2S48_RS25710	616.280097373988	-2.75012162656761	0.517723094982552	-5.31195469782992	1.08455568123132e-07	9.79174884369407e-07
gene-J2S48_RS00385	493.740057451187	-2.28513126488865	0.430183568304848	-5.31199105045616	1.08433929977707e-07	9.79174884369407e-07
gene-J2S48_RS12750	2339.98446621943	1.49972002419004	0.282505093700145	5.30864772931088	1.10441551159897e-07	9.94541783324212e-07
gene-J2S48_RS11150	887.813325961389	1.49255770432243	0.281573418494303	5.30077630304663	1.15311306786231e-07	1.03573207095428e-06
gene-J2S48_RS06265	18.9171448838927	5.54590563946891	1.04666986913285	5.29861974918949	1.16681341915486e-07	1.04535739317122e-06
MSTRG.101.1	314.205842959364	1.78632427361405	0.337244496238011	5.29682261249816	1.1783506325333e-07	1.05300057800105e-06
gene-J2S48_RS00785	1106.98417127891	-1.54789409222049	0.292268781029233	-5.29613216563718	1.18281243222434e-07	1.0542982061277e-06
MSTRG.2271.1	7414.88493212149	-1.63470263674318	0.308710167935609	-5.29526658507776	1.18842907646455e-07	1.05661600377039e-06
gene-J2S48_RS13240	518.139596930809	2.78346333245801	0.526034995886692	5.29140333670418	1.2138134044111e-07	1.07645274826635e-06
gene-J2S48_RS04790	1143.9820892963	1.46811714933334	0.277533728473928	5.28986929771045	1.22403798565186e-07	1.08277905649961e-06
gene-J2S48_RS25265	556.608949932571	-2.59740052614752	0.49274274764348	-5.27131152831669	1.35452334448307e-07	1.19518772688267e-06
gene-J2S48_RS05150	407.385547758224	-1.9210250924108	0.365075964515858	-5.26198730984208	1.42506604832549e-07	1.25427295660407e-06
gene-J2S48_RS09365	654.22491541442	1.47211861214464	0.280303973664823	5.25186494111191	1.50566854011305e-07	1.32189395890126e-06
gene-J2S48_RS08325	3009.07824955235	1.89859743099905	0.36233726811011	5.23986241023953	1.60696365191398e-07	1.40729841816366e-06
gene-J2S48_RS19450	907.209322853898	1.92127371614314	0.367459450770761	5.2285325962176	1.7086071309036e-07	1.49258124178436e-06
gene-J2S48_RS21365	332.131959879169	2.08073112970328	0.398752940677952	5.21809601244737	1.80771756469568e-07	1.5752324948082e-06
gene-J2S48_RS01250	670.0989244386	1.54445317519398	0.296690835117933	5.20559785603106	1.93373011265669e-07	1.6777271356575e-06
gene-J2S48_RS07920	520.409979543432	-1.9525596456321	0.375096669073505	-5.20548383022155	1.93491796404691e-07	1.6777271356575e-06
gene-J2S48_RS11110	317.688435948121	2.15955545549311	0.415081430457899	5.2027272169482	1.96385025362116e-07	1.69847618628768e-06
gene-J2S48_RS20910	700.091165826358	-1.57525629878849	0.302800926794206	-5.20228361077339	1.96854505176363e-07	1.69847618628768e-06
rna-J2S48_RS15090	192.720612866341	2.60013245770665	0.500578641015257	5.19425369894558	2.0554269106938e-07	1.76770447907697e-06
gene-J2S48_RS21730	148.403226006325	2.60956039790765	0.502423866616096	5.19394195081427	2.05887361536798e-07	1.76770447907697e-06
gene-J2S48_RS25965	167.683759161544	-2.77226387190496	0.534391644299416	-5.1877006339412	2.12906494268938e-07	1.82349987634251e-06
gene-J2S48_RS18690	7128.7816477629	-1.33804877503682	0.257960065632806	-5.18703843462912	2.13664647049166e-07	1.82552989905665e-06
gene-J2S48_RS08125	728.797272126675	-1.95322486578028	0.376745060324983	-5.1844737236778	2.16625682519152e-07	1.84632546439073e-06
gene-J2S48_RS16785	1968.00606828293	-1.43572523677946	0.277410414187201	-5.17545543841988	2.27355691807161e-07	1.93307521456429e-06
MSTRG.750.1	702.740456811799	3.21703282768366	0.622760801793784	5.16575998106721	2.39463922193615e-07	2.03109472020396e-06
gene-J2S48_RS14170	909.99037446494	-1.76378785195155	0.342280387802515	-5.15304970663173	2.56283997904395e-07	2.16850928661618e-06
MSTRG.1105.1	3255.19966955606	1.6094836604969	0.312747432949304	5.14627296959394	2.65712693952922e-07	2.24287124558334e-06
